vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Shaping Beauty Lounge,zenithbeautylab.com,info@zenithbeautylab.com,info@zenithbeautylab.com,yes,ok,https://zenithbeautylab.com,medspa,glutathione,1
220 Eye Candy Beauty Bar,220eyecandy.com,,,,unreachable,,,,
ReGen Clinic of Austin,360jasmineacupuncture.com,,,,no_email,,vendor,,0
406 Massage,406massagebozeman.com,,,yes,no_email,https://406massagebozeman.com,medspa,,0
4Ever Young Med Spa & Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
Great Skin & Wellness,4greatskin.com,,,yes,no_email,https://4greatskin.com,medspa,tirzepatide,4
A2iV Med Spa,a2iv.com,info@a2iv.com,info@a2iv.com,yes,no_peptides,https://a2iv.com,medspa,,0
Testosterone Replacement Therapy Specialists,aamhclinic.com,,,,no_email,,vendor,,0
Aesthetics By Design,ab-designs.online,,,yes,no_email,https://ab-designs.online,medspa,retatrutide,7
Accents Cosmetic Surgery and Medical Spa,abc-wellness.com,drculik@gmail.com,drculik@gmail.com,yes,already known,https://abc-wellness.com,vendor,glutathione,1
A Better You Med Spa,abetteryoumedspatn.com,abetteryoumedspa1@gmail.com,abetteryoumedspa1@gmail.com,,no_peptides,https://abetteryoumedspatn.com,medspa,,0
Abigail Zsenai Skincare & Wellness,abigailzsenai.com,abigail@abigailzsenai.com,abigail@abigailzsenai.com,,no_peptides,https://abigailzsenai.com,medspa,,0
About Face,aboutface-sd.com,,,,no_email,https://aboutface-sd.com,vendor,,0
About Face Organic Skincare Studio,aboutfaceonhigh.com,info@aboutfaceonhigh.com,info@aboutfaceonhigh.com,yes,no_peptides,https://aboutfaceonhigh.com,vendor,,0
About Face Aesthetics,aboutfaceskincare.com,careteam@aboutfaceskincare.com,careteam@aboutfaceskincare.com,yes,no_peptides,https://aboutfaceskincare.com,medspa,,0
Albuquerque Laser Lipo,abqlaserlipo.com,,,,unreachable,,,,
ABQ Skin Perfection,abqskinperfection.com,,,yes,no_email,https://abqskinperfection.com,medspa,,0
Abraza Skin Studio,abrazaskinstudio.com,info@abrazaskinstudio.com,info@abrazaskinstudio.com,,no_us_signal,https://abrazaskinstudio.com,medspa,semaglutide,7
ANU Wellness,absolutehealthwellness.com,stefanie@absolutehealthwellness.com,stefanie@absolutehealthwellness.com,yes,no_peptides,https://absolutehealthwellness.com,medspa,,0
Absolute Medical & Aesthetics,absolutemedicalandaesthetics.com,,,,no_email,https://absolutemedicalandaesthetics.com,medspa,,0
Abundant Health Massage Bodywork,abundanthealthspa.com,abundanthealthdsm@gmail.com,abundanthealthdsm@gmail.com,yes,no_peptides,https://abundanthealthspa.com,vendor,,0
Accents Cosmetic Surgery and Medical Spa,accentscosmeticsurgery.com,,,,no_email,https://accentscosmeticsurgery.com,medspa,,0
Acqua Luna Spa,acqualunaspa.com,,,,no_email,,vendor,,0
"Acupuncture Elements by Dr. Amanda Powell-Wooten, DACM, L.Ac.",acupunctureelementswv.com,,,yes,no_email,https://acupunctureelementswv.com,medspa,,0
Adara Medical Spa,adarahouston.com,,,yes,no_email,https://adarahouston.com,medspa,,0
Adina Day Spa,adinadayspa.com,adinadayspa@yahoo.com,adinadayspa@yahoo.com,yes,no_peptides,https://adinadayspa.com,vendor,,0
Advanced Aesthetics Skin Care Studio and Institute,advancedaestheticsskincarestudio.com,cassort55@gmail.com,cassort55@gmail.com,yes,no_peptides,https://advancedaestheticsskincarestudio.com,medspa,,0
Advanced Beauty & Wellness,advancedbeautywell.com,,,yes,no_email,https://advancedbeautywell.com,medspa,,2
Advanced Dermatology and Cosmetic Surgery,advancedderm.com,,,yes,no_email,https://advancedderm.com,medspa,,0
Advanced Dermatology & Skin Cancer Associates,advanceddermatologymemphis.com,,,yes,no_email,https://advanceddermatologymemphis.com,medspa,,0
Advanced Dermatology & Skin Surgery South Hill,advancederm.net,dermmanager@advancederm.net,dermmanager@advancederm.net,yes,no_peptides,https://advancederm.net,medspa,,0
Advanced Image Med Spa & Elite Wellness Center,advancedimagemedspa.com,,,yes,no_email,https://advancedimagemedspa.com,medspa,,3
"Fang Mu, Lac",advancedlasernc.com,,,yes,no_email,https://advancedlasernc.com/about,medspa,,0
Advanced Skin Care Solutions,advancedskincaresolutions.org,vtadvancedskincare@yahoo.com,vtadvancedskincare@yahoo.com,yes,no_peptides,https://advancedskincaresolutions.org,medspa,,0
"Advanced Skin Care, Spa & Wellness",advancedskincarevt.com,,,,unreachable,,,,
OsteoStrong,aesthetica-medspa.com,aestheticamedspaandwellness@gmail.com,aestheticamedspaandwellness@gmail.com,yes,already known,https://aesthetica-medspa.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",6
Aesthetically Pleasing Med Spa,aestheticallypleasingmedspa.com,,,,no_email,https://aestheticallypleasingmedspa.com,vendor,,0
Aesthetic Anti-Aging Center,aestheticantiagingcenter.com,aesthetics6416@proton.me,aesthetics6416@proton.me; tarciatripp@gmail.com,yes,no_peptides,https://aestheticantiagingcenter.com,medspa,,0
Aestheticare Day Spa,aestheticaredayspa.com,,,yes,no_email,https://aestheticaredayspa.com,medspa,,0
AestheticA Skin Health Center,aestheticaskin.com,medicrosshealth@gmail.com,medicrosshealth@gmail.com,yes,no_peptides,https://aestheticaskin.com,medspa,,0
Aesthetic Elevation Knoxville,aestheticelevation.com,,,yes,no_email,https://aestheticelevation.com,medspa,"semaglutide, tirzepatide, nad+",10
Aesthetic Haven Health & Beauty,aesthetichaven22.com,aesthetichaven22@gmail.com,aesthetichaven22@gmail.com,,no_us_signal,https://aesthetichaven22.com,medspa,"semaglutide, tirzepatide",4
Advanced TRT Clinic,aestheticlabinc.com,,,yes,no_email,https://aestheticlabinc.com,medspa,nad+,2
GSO Cryo,aestheticouture.com,info@aestheticouture.com,acmedspa@gmail.com; info@aestheticouture.com,yes,no_peptides,https://aestheticouture.com,medspa,,0
Aesthetics by Marsha,aestheticsbymarsha.glossgenius.com,aestheticsbymarsha@gmail.com,aestheticsbymarsha@gmail.com,yes,no_peptides,https://aestheticsbymarsha.glossgenius.com,medspa,,0
Aesthetics MedSpa,aestheticsmedspa.com,,,,unreachable,,,,
AESTHETIQ Institute,aesthetiqinstitute.com,,,,unreachable,,,,
AP Medical,afreshnewme.com,,,yes,no_email,https://afreshnewme.com,medspa,,2
Agape Medical Spa & Weight Loss Center,agapemedical.com,,,yes,no_email,https://agapemedical.com,medspa,,0
Ageless Aesthetics Med Spa,agelessbeautyhasarrived.com,,,yes,no_email,https://agelessbeautyhasarrived.com,medspa,GLP-1 weight loss peptides,3
Ageless Esthetics,agelessestheticsmedspamn.com,agelessestheticsmedspa@gmail.com,agelessestheticsmedspa@gmail.com,,no_us_signal,https://agelessestheticsmedspamn.com,medspa,GLP-1 weight loss peptides,6
Ageless Men's Health,agelessmenshealth.com,,,,unreachable,,,,
Ageless Perfection Medical Aesthetics,agelessperfectionwy.com,,,yes,no_email,https://agelessperfectionwy.com,medspa,"semaglutide, tirzepatide",5
Ageless Performance Recovery and Wellness,agelessprw.com,info@agelessprw.com,info@agelessprw.com,yes,no_peptides,https://agelessprw.com,medspa,,0
Ageless Wellness Medicine,agelesswellnessmedicine.com,dawn@agelesswellnessmedicine.com,dawn@agelesswellnessmedicine.com,,no_peptides,https://agelesswellnessmedicine.com,vendor,,0
Ageless Women’s Health,agelesswomenshealth.com,,,,no_email,https://agelesswomenshealth.com,medspa,semaglutide,6
A Glow By Laura,aglowbylaura.com,,,,unreachable,,,,
A Golden Touch Inc.,agoldentouchshreveport.com,,,yes,no_email,https://agoldentouchshreveport.com,vendor,,0
Agora Day Spa Stamford,agoradayspact.com,,,,no_email,https://agoradayspact.com,vendor,,0
Ahead of Style Salon and Spa,aheadofstylesalon.com,,,yes,no_email,https://aheadofstylesalon.com,vendor,,0
A Healer's Hand + The Nest,ahealershand.com,,,yes,no_email,https://ahealershand.com,medspa,,0
V Esthetic Spa,ahskincares.com,,,,unreachable,,,,
Airmed Wellness & Weight Loss Savannah,airmed-wellness.com,,,,unreachable,,,,
AK Aesthetics,akaestheticnp.com,,,,unreachable,,,,
Longer Trails Precision Medicine,akroncanton.mobomedspa.com,,,yes,no_email,https://akroncanton.mobomedspa.com,medspa,semaglutide,9
Alchemy Med Spa,alchemymedspa.as.me,,,,no_email,https://alchemymedspa.as.me,medspa,,0
Clinique de soins esthétiques technologiques à Bruxelles,alchimie-spa.com,contact@alchimie-spa.com,contact@alchimie-spa.com; academy@alchimie-spa.com,,no_peptides,https://alchimie-spa.com,vendor,,0
Advanced Laser Clinics of Shreveport,alcshreveport.com,,,,no_email,,vendor,,0
Timeless Rx,allamericanmedical.net,,,yes,no_email,https://allamericanmedical.net,medspa,semaglutide,5
All Natural Aesthetics,allnaturalaesthetics.glossgenius.com,,,yes,no_email,https://allnaturalaesthetics.glossgenius.com,medspa,tirzepatide,1
Allure Airbrush and Aesthetics,allureairbrushandaesthetics.com,,,,no_email,https://allureairbrushandaesthetics.com,vendor,,0
Alpha Fit and Rejuvenation LLC,alpha-fit-and-rejuvenation-llc.ueniweb.com,,,,no_email,https://alpha-fit-and-rejuvenation-llc.ueniweb.com,vendor,,0
"Nicole Chase, PA",alumamedicalaesthetics.com,,,yes,no_email,https://alumamedicalaesthetics.com,medspa,,0
Always Beautiful Medspa,alwaysbeautiful.net,juvederm-day-20260819@alwaysbeautiful.net,juvederm-day-20260819@alwaysbeautiful.net,yes,no_peptides,https://alwaysbeautiful.net,medspa,,0
Always Friday Medical Aesthetics,alwaysfridaymedicalaesthetics.com,,,,no_email,https://alwaysfridaymedicalaesthetics.com,medspa,,0
A'Maries Skin Bar,amarieskinbar.com,info@amarieskinbar.com,info@amarieskinbar.com,yes,no_peptides,https://amarieskinbar.com,vendor,,0
Amaryllis Aesthetics,amaryllisaesthetics.glossgenius.com,,,yes,no_email,https://amaryllisaesthetics.glossgenius.com,medspa,,0
Massage With Leah,amassagecollective.com,,,,no_email,https://amassagecollective.com,vendor,,0
Amazing Face,amazingfaceshreveport.com,,,,unreachable,,,,
Staccy Aesthetics,amibareskin.com,,,yes,no_email,https://amibareskin.com,medspa,,1
"Amita's Xpress Spa, Brighton",amitasxpressspa.com,info@amitasxpressspa.com,info@amitasxpressspa.com,yes,no_peptides,https://amitasxpressspa.com,medspa,,0
Advanced Mobile IV (AMIV),amiv.com,info@amiv.com,info@amiv.com,yes,already known,https://amiv.com,medspa,"retatrutide, cagrilintide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1",43
Amora Med Spa,amoramedspa.com,,,,no_email,https://amoramedspa.com,medspa,GLP-1 weight loss peptides,2
Amoura Skin & Body,amoura.skin,,,yes,no_email,https://amoura.skin,medspa,,0
Bliss Spa LLC,amtamembers.com,support@amtamembers.com,support@amtamembers.com,yes,no_peptides,https://amtamembers.com,vendor,,0
Natural Difference Day Spa,anaturaldifferencedayspa.com,kimberlybourbon@gmail.com,kimberlybourbon@gmail.com,yes,no_peptides,https://anaturaldifferencedayspa.com,vendor,,0
Drip Vibe Infusions & Wellness,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
"ANEW Image Med Spa, LLC",anewimagemedspa.com,info@anewimagemedspa.com,info@anewimagemedspa.com,yes,no_peptides,https://anewimagemedspa.com,medspa,,0
A New You Day Spa,anewyoulex.com,,,yes,no_email,https://anewyoulex.com,vendor,,0
Angela's Day Spa,angelasdayspa.com,,,,unreachable,,,,
Angelic Massage and Spa,angelicmassageandspa.com,terrydmccurter@gmail.com,terrydmccurter@gmail.com,yes,no_peptides,https://angelicmassageandspa.com,vendor,,0
ANGEL SKIN/BODY,angelskinbody.com,,,,unreachable,,,,
Spavia,ankenyia.spaviadayspa.com,,,yes,no_email,https://ankenyia.spaviadayspa.com,vendor,,0
Advanced Practice Dermatology,apdhelena.com,,,yes,no_email,https://apdhelena.com,medspa,,1
Apollo Salon & Spa,apollosalonspa.com,apollosalonandspa@gmail.com,apollosalonandspa@gmail.com,yes,no_peptides,https://apollosalonspa.com,vendor,,0
AP Skin Society,apskinsociety.com,,,,no_email,https://apskinsociety.com,vendor,,0
"Aquarius Performance & Wellness: IV Drips, Vitamin Shots, TRT, Hormone",aquariusiv.com,,,yes,no_email,https://aquariusiv.com,medspa,"bpc-157, tb-500, nad+, ipamorelin, sermorelin, cjc-1295",19
Aqua Vitae iVitality Spa,aquavitality.com,,,yes,no_email,https://aquavitality.com,medspa,"semaglutide, nad+, sermorelin, aod-9604, tirzepatide",17
ARCADIAN TOUCH,arcadiantouch.com,1arcadiantouch@gmail.com,1arcadiantouch@gmail.com,,no_peptides,https://arcadiantouch.com,vendor,,0
ARC Aesthetics + Wellness at Fayetteville,arcaestheticsandwellness.com,,,yes,no_email,https://arcaestheticsandwellness.com,medspa,GLP-1 weight loss peptides,3
Vitality Infusion,ardensaltsauna.com,ardensaltsauna@gmail.com,ardensaltsauna@gmail.com,yes,no_peptides,https://ardensaltsauna.com,medspa,,0
Arezzo Med Spa,arezzomedspa.com,,,,unreachable,,,,
Aria Nails Salon Hurricane West Virginia,arianailshurricane.com,,,yes,no_email,https://arianailshurricane.com,vendor,,0
LaBelle MedSpa & Wellness,ariaspas.com,,,,unreachable,,,,
Ari Blanc Medical Spa,ariblancmedspa.com,hello@ariblancmedspa.com,hello@ariblancmedspa.com,yes,no_peptides,https://ariblancmedspa.com,medspa,,0
Arizona MedLaser,arizonamedlaser.com,info@arizonamedlaser.com,info@arizonamedlaser.com,yes,no_peptides,https://arizonamedlaser.com,medspa,,0
Arkansas Longevity Center,arkansaslongevitycenter.com,,,yes,no_email,https://arkansaslongevitycenter.com,medspa,,0
Arkansas Plastic Surgery,arkansasplasticsurgery.com,,,yes,no_email,https://arkansasplasticsurgery.com,medspa,glutathione,2
Artistry Spa & Wellness,artistryspawellnessphiladelphia.zoca.com,artistryspanwellness@gmail.com,artistryspanwellness@gmail.com,yes,no_peptides,https://artistryspawellnessphiladelphia.zoca.com,medspa,,0
Art of Aesthetics Medical Spa,artofaestheticsmedicalspa.com,,,yes,no_email,https://artofaestheticsmedicalspa.com,medspa,GLP-1 weight loss peptides,2
Arvessa Skin Care Center,arvessaskincarecenter.com,,,,unreachable,,,,
Ascent Laser Aesthetics,ascentlaseraesthetics.com,,,yes,no_email,https://ascentlaseraesthetics.com,medspa,,0
Ash Alchemy + Spa,ashalchemy.co,,,yes,no_email,https://ashalchemy.co,medspa,,0
Asia Massage-Shreveport,asiamassagesbc.com,,,yes,no_email,https://asiamassagesbc.com,vendor,,0
Amelia Medspa,askamelia.com,info@askamelia.com,info@askamelia.com,yes,no_peptides,https://askamelia.com,medspa,,0
Optimal Health Institute of Ohio,aspiringaesthetics.com,tracy@aspiringaesthetics.com,impallari@gmail.com; tracy@aspiringaesthetics.com,yes,no_peptides,https://aspiringaesthetics.com,medspa,,0
Ataraxy,ataraxybylakin.com,,,,no_email,,vendor,,0
Atelier Esthetique,atelieresthetiquechicago.com,contact@atelieresthetiquechicago.com,contact@atelieresthetiquechicago.com,yes,no_peptides,https://atelieresthetiquechicago.com,medspa,,0
"Prestige Wellness Institute: Ray Andrew, MD",athletiquewellness.com,,,,no_email,,vendor,,0
Nova Clinic: Dr. Shama Patel,atlantaintegrativeandinternalmedicine.com,,,,no_email,,vendor,,0
Atlantic Integrative Medicine,atlanticmedicineva.com,atlanticmedva@gmail.com,atlanticmedva@gmail.com; aimsterlingva@gmail.com; atlanticmedicineva@gmail.com,yes,already known,https://atlanticmedicineva.com,medspa,semaglutide,2
At Last... Salon & Day Spa,atlastsalondayspa.com,info@atlastsalondayspa.com,info@atlastsalondayspa.com,yes,no_peptides,https://atlastsalondayspa.com,vendor,,0
A Total New You Salon and Medical Spa,atnysalon.com,,,,no_email,https://atnysalon.com,vendor,,0
Audrey Thorne Esthetics,audreythorne.com,,,yes,no_email,https://audreythorne.com,medspa,,0
Augusta Aesthetics,augustaaesthetic.com,info@augustaaesthetic.com,info@augustaaesthetic.com,yes,no_peptides,https://augustaaesthetic.com,medspa,,0
Aura Esthetics & Ink,auraestheticsandink.com,,,yes,no_email,https://auraestheticsandink.com,medspa,,0
En Vogue Medi Spa Southampton,auraspasauna.com,mail@auraspasauna.com,mail@auraspasauna.com,yes,no_peptides,https://auraspasauna.com,vendor,,0
Aurelia Aesthetics,aureliaasthetics.com,,,,no_email,https://aureliaasthetics.com,medspa,,0
Aurora Spa Unique,auroraspaunique.com,,,,unreachable,,,,
Authentic Massage Therapy LLC,authenticmassagetherapyllc.com,,,yes,no_email,https://authenticmassagetherapyllc.com,medspa,,0
Avani Derm Spa,avanidermspa.com,,,yes,no_email,https://avanidermspa.com,medspa,,0
Avant Salon & Day Spa,avantomahasalon.com,,,yes,no_email,https://avantomahasalon.com,vendor,,0
Aveda Institute Des Moines,avedafi.edu,,,yes,no_email,https://avedafi.edu,medspa,,0
Aveda Institute Provo,avedainspiregreatness.com,,,yes,no_email,https://avedainspiregreatness.com,medspa,,0
Awaken Massages And Skin Care,awakenmassages.com,,,yes,no_email,https://awakenmassages.com/contact,vendor,,0
Awaken Wellness,awakenwellnesscolumbia.com,,,yes,no_email,https://awakenwellnesscolumbia.com,medspa,,0
Westfield Plastic Surgery Center,ayoubplasticsurgery.com,,,yes,no_email,https://ayoubplasticsurgery.com,medspa,,0
Azul Salon & Spa,azulsalon.co,,,,unreachable,,,,
Azure Aesthetics,azureaestheticsmedspa.com,,,,no_email,,vendor,,0
Balance Aesthetics and Wellness,balanceaestheticsok.com,contact@balanceaestheticsok.com,contact@balanceaestheticsok.com,,no_peptides,https://balanceaestheticsok.com,medspa,,0
Balanced You Medical Wellness,balancedyoumedical.com,,,,no_email,https://balancedyoumedical.com,medspa,,0
East Coast Float Spa Yardley,balancefound.com,,,yes,no_email,https://balancefound.com,medspa,,3
ReVital Women's Hormone Clinic,balancehormonecenter.com,,,,no_email,,vendor,,0
Rejuvenations Laser Center & Medical Spa,balancemedicaldayspa.com,,,yes,no_email,https://balancemedicaldayspa.com,medspa,semaglutide,5
"BALENCIA- Coolsculpting Elite, Morpheus8, Laser Hair Removal, & Botox",balenciamd.com,,,yes,no_email,https://balenciamd.com,medspa,,0
Ballentyne Medical Aesthetics,ballentynemedicalaesthetics.com,,,,no_email,,vendor,,0
La Spa,ballysshreveport.com,,,,no_email,https://ballysshreveport.com,vendor,,0
Bare Aesthetics,bareaestheticsomaha.com,,,yes,no_email,https://bareaestheticsomaha.com,medspa,,0
BARE Beauty & Medical Spa,barebeautyandmedspa.com,info@barebeautyandmedspa.com,info@barebeautyandmedspa.com,yes,no_peptides,https://barebeautyandmedspa.com,medspa,,0
Bare Body Bar,barebodybar.org,,,,unreachable,,,,
Bare Element Laser Salon,bareelementlasersalon.com,info@bareelementlasersalon.com,info@bareelementlasersalon.com,yes,no_peptides,https://bareelementlasersalon.com,medspa,,0
Barefoot Hands Bodywork,barefoothands.com,,,yes,no_email,https://barefoothands.com,medspa,,0
Barefoot Medical Spa,barefootmedicalspa.com,,,yes,no_email,https://barefootmedicalspa.com,medspa,,0
BareLúx Studio,bareluxstudio.com,,,yes,no_email,https://bareluxstudio.com,medspa,GLP-1 weight loss peptides,3
"Nicole Nadeau, RN",barevt.com,,,yes,no_email,https://barevt.com,medspa,semaglutide,5
Bautox,bautox.com,,,,no_email,,vendor,,0
Bazi Aesthetics,baziaesthetics.com,,,,no_email,,vendor,,0
Belleza Cosmetic & Laser Studio,bcog.com,,,yes,no_email,https://bcog.com,medspa,,0
Beatrice Aesthetics,beatricecommunityhospital.com,,,yes,no_email,https://beatricecommunityhospital.com,medspa,,0
Beau Monde Health and Wellness,beaumondehealthks.com,,,yes,no_email,https://beaumondehealthks.com,medspa,,1
Beautify Medspa,beautfy-las-cruces.square.site,,,,no_email,https://beautfy-las-cruces.square.site,vendor,,0
